"id","ЄДРПОУ","Назва","Адреса","Область","Дата","Пользователь","Внесено","Всі лікарі, які можуть бути задіяні з COVID-19 (усі спеціальності)","Лікарі, які вже працюють з пацієнтами з COVID-19","Лікарів у денній зміні","Лікарів у нічній зміні","Всі медсестри","Медсестри, які вже працюють з пацієнтами з COVID-19","Медсестер у денній зміні","Медсестер у нічній зміні","Всього молодшого медичного персоналу","Молодшого медперсоналу, який вже працюють з пацієнтами з COVID-19","Молодшого медперсоналу у денній зміні","Молодшого медперсоналу у нічній зміні","Іншого персоналу та волонтерів, які задіяні у боротьбі з COVID-19","50-60","60-70","70-80","80+","Загалом, ліжок виділено для госпіталізації хворих з COVID-19","Інфекційних","Зайнято інфекційних","Реанімаційні / Інтенсивної терапії","Зайнято реанімаційні / інтенсивної терапії","Зайнято загалом хворими з COVID-19","Для пере-профілювання","Справних ШВЛ високого класу","Пацієнтів підключених до ШВЛ вис. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ сер. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ дитячих, хворих на COVID-19","ШВЛ високого класу підключено до пацієнтів","Справних ШВЛ середнього класу","ШВЛ середнього класу підключено до пацієнтів","Справних ШВЛ дитячих (0-6 років)","Пацієнтів підключених до ШВЛ дитячих","Справних портативних (транспортних) ШВЛ","Несправних ШВЛ (усіх видів)","Моніторів пацієнта поліфункціональних","Екстракорпоральних оксигенаторів (ЕКМО)","Екстракорпоральних оксигенаторів (ЕКМО) у використанні ( підключено до пацієнтів)","Апарат  «Штучна нирка» - є чи немає","Кількість кисневих концентраторів","Газоаналізатор крові - є чи немає","Халати ізоляційні одноразові залишок","Халати ізоляційні одноразові використано за добу","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) залишок","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) витрати на добу","Костюми біозахисту одноразові залишок","Костюми біозахисту одноразові залишок витрати на добу","Маски медичні (хірургічні) одноразові залишок","Маски медичні (хірургічні) одноразові  витрати на добу","Маски медичні багаторазові залишок","Маски медичні багаторазові витрати на добу","Захист очей  (захисні щитки та окуляри) одноразові залишок","Захист очей  (захисні щитки та окуляри) одноразові витрати на добу","Захист очей  (захисні щитки та окуляри) багаторазові залишок","Захист очей  (захисні щитки та окуляри) багаторазові витрати на добу","Рукавички нітрилові нетальковані (нестерильні) залишок","Рукавички нітрилові нетальковані оглядові (нестерильні) витрати на добу","Спиртовмісний антисептик залишок","Спиртовмісний антисептик витрати на добу","швидких тестів залишок","швидких тестів використано за добу","ПЦР залишок","ПЦР використано","Кількість тампонів та стерильних пробірок з транспортним середовищем залишок","Кількість тампонів та стерильних пробірок з транспортним середовищем використано за добу","З них анестезіологів","З них інфекціоністів","Кількість кисневих генераторів до ШВЛ","Рентген апарат","Наявність системи централізованого постачання кисню","1. Загальна кількість ліжок в закладі (ліжковий фонд)","1.1. з них з підведеним киснем (сумарно з концентраторами та централізованим постачанням)","1.1.1. з них реанімаційних/інтенсивної терапії","2. Ліжок виділено для госпіталізації хворих на COVID-19 загалом","2.1. з них з підведеним киснем (сумарно з концентраторами та централізованим постачанням)","2.1.1. з них реанімаційних/ інтенсивної терапії","2.2. з них дитячих","2.3. з них пологових","3. Ліжок для перепрофілювання загалом","3.1. з них з підведеним киснем (сумарно з концентраторами та централізованим постачанням)","3.1.1. з них реанімаційних/ інтенсивної терапії","1. Пацієнтів, хорих на COVID-19, загалом","1.1. з них, які займають ліжка без кисню (з переліку виділених для госпіталізації хворих на COVID-19)","1.2. з них, які займають дитячі ліжка","1.3. з них, які займають пологові ліжка","1.4. з них, які займають ліжка з підведеним киснем","1.4.1. з них, які займають ліжка реанімаційні/інтенсивної терапії ","2. Пацієнтів загалом з підозрою на COVID-19","2.1. з них, які займають дитячі ліжка","2.2. з них, які займають пологові ліжка","2.3. з них, які займають ліжка з підведеним киснем","3. Пацієнтів, хворих на COVID-19, що підключено до ШВЛ","4.  Пацієнтів, хорих на COVID-19, що підключено до ЕКМО","5. Пацієнтів з підозрою на COVID-19, що підключено до ШВЛ","6. Пацієнтів з підозрою на COVID-19, що підключено до ЕКМО","7. Кількість госпіталізованих з підтвердженим COVID-19 та з підозрою (за добу)","8. Кількість ліжок, що звільнилась за добу (виписані у випадку одужання, померлі, переведені до іншого (нековідного) відділення всередині лік"
"455360","01992529","КНП „Воловецька центральна районна лікарня Воловецької районної ради”","89100
Закарпатська область
смт.Воловець
вулиця Карпатська, 23","Закарпатська","28.12.2020 0:00:00","788","28.12.2020 10:35:27","39","6","5","1","107","10","5","5","50","8","4","4","3","15","11","3","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","2","0","0","0","4","0","0","0","42","1","98","0","2048","12","161","0","6500","100","0","0","106","0","212","0","16300","100","66","1","240","0","0","0","1290","0","4","1","4","1","1","115","46","4","55","46","4","0","0","47","46","4","12","5","0","0","7","1","1","0","0","0","0","0","0","0","0","0"
"456150","01992624","КНП „Рахівська районна лікарня” Рахівської районної ради","90600
Закарпатська область
м.Рахів
вулиця Карпатська, 1","Закарпатська","28.12.2020 0:00:00","795","28.12.2020 12:17:00","12","3","2","1","24","6","3","3","12","3","2","1","14","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","1","0","1","3","5","0","0","0","51","1","979","6","814","5","421","0","0","0","11550","200","0","0","1009","0","13150","50","451","1","73","0","0","0","102","0","3","3","1","1","1","213","64","21","115","64","15","0","0","30","2","0","16","8","0","0","8","3","24","0","0","10","0","0","0","0","2","1"
"456067","01992653","КНП „Свалявська районна лікарня” Свалявської районної ради Закарпатської області","Закарпатська область, 
м. Свалява, 
вул. Визволення, 23","Закарпатська","28.12.2020 0:00:00","796","28.12.2020 11:42:48","19","12","10","2","61","24","14","10","43","13","8","5","1","58","36","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","58","1","0","0","2392","0","420","0","19650","0","1600","0","0","0","956","0","0","0","260","0","64","0","0","0","4500","0","4","3","2","1","1","184","64","6","75","64","6","0","0","49","0","0","16","12","0","0","4","1","19","0","0","3","0","0","0","0","3","0"
"455294","43221703","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО""ХУСТСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ІМЕНІ ВІЦИНСЬКОГО ОСТАПА ПЕТРОВИЧА""ХУСТСЬКОЇ РАЙОННОЇ РАДИ ЗАКАРПАТСЬКОЇ ОБЛАСТІ","Хустський район, селище миського типу Вишково, ПЛОЩА ЦЕНТРАЛЬНА, будинок 17","Закарпатська","28.12.2020 0:00:00","797","28.12.2020 10:16:34","20","12","12","12","35","21","21","21","24","15","15","15","0","8","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","5","0","0","0","0","0","10","0","0","0","50","0","0","0","980","10","173","10","8400","100","0","0","0","0","24","0","0","0","185","2","365","0","0","0","1259","13","4","3","0","1","1","485","92","15","180","92","15","0","0","0","0","0","11","0","0","0","11","1","13","0","0","10","0","0","0","0","0","0"
"454897","01992854","КНП «Кам’янсько-Дніпровська центральна районна лікарня» Кам'янсько-Дніпровської районної ради","м.Кам’янка-Дніпровська вул.Набережна, 130 71304","Запорізька","28.12.2020 0:00:00","802","28.12.2020 8:11:28","12","8","6","2","40","17","10","7","28","17","10","7","3","57","14","9","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","1","1","5","0","0","0","37","0","578","12","3120","40","143","0","12380","40","215","0","0","0","146","0","520","5","60","1","50","0","0","0","92","0","4","1","0","1","0","80","37","6","45","37","6","0","0","0","0","0","17","0","0","0","17","3","11","0","0","11","0","0","0","0","1","0"
"456086","01993351","КНП «Богородчанська центральна районна  лікарня» Богородчанської районної ради Івано-Франківської області","77701, Івано-Франківська обл., Богородчанський район, селище міського типу Богородчани, ВУЛИЦЯ ШЕВЧЕНКА, будинок 35","Івано-Франківська","28.12.2020 0:00:00","833","28.12.2020 11:49:29","22","12","8","4","57","18","9","9","23","11","6","5","13","20","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","1","0","0","0","0","4","0","0","0","14","1","705","14","1302","13","1137","13","4964","44","118","10","137","9","73","5","488","180","57","13","49","7","124","4","249","8","7","2","0","1","1","250","73","6","70","68","6","0","0","50","42","6","18","11","0","0","7","1","3","0","0","0","1","0","0","0","2","1"
"456070","01993581","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО РОГАТИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","77000, Івано-Франківська обл., Рогатинський район, місто Рогатин, ВУЛ.ЧОРНОВОЛА, будинок 9","Івано-Франківська","28.12.2020 0:00:00","840","28.12.2020 11:44:00","12","3","3","2","26","7","7","4","10","3","3","2","4","97","25","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","6","0","0","1","14","0","540","0","2170","0","3200","0","11820","0","735","0","95","0","40","0","0","0","146","0","389","2","0","0","0","0","5","0","0","1","1","135","49","12","80","49","12","0","0","0","0","0","7","7","0","0","0","0","4","0","0","0","0","0","0","0","1","0"
"455217","01993470","КНП ""ЛИСЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ"" ТИСМЕНИЦЬКОЇ РАЙОННОЇ РАДИ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ","Україна, 77455, Івано-Франківська обл., Тисменицький р-н, селище міського типу Лисець, вул. Радчанська, будинок 10","Івано-Франківська","28.12.2020 0:00:00","841","28.12.2020 9:52:38","14","6","3","1","26","8","2","2","20","8","2","2","8","6","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","4","0","0","0","10","1","190","5","1955","5","470","5","12130","20","0","0","0","0","220","0","1280","20","84","1","0","0","0","0","0","0","4","2","0","1","1","155","28","5","80","24","5","0","0","0","0","0","6","0","0","0","6","1","6","0","0","6","0","0","0","0","1","1"
"456155","01993279","КНП  ""МІСЬКА ДИТЯЧА КЛІНІЧНА ЛІКАРНЯ ІВАНО-ФРАНКІВСЬКОЇ МІСЬКОЇ РАДИ""","76018, Івано-Франківська обл., місто Івано-Франківськ, ВУЛИЦЯ ЧОРНОВОЛА, будинок 44","Івано-Франківська","28.12.2020 0:00:00","842","28.12.2020 12:19:14","37","6","2","2","63","10","6","4","37","7","5","2","0","61","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","4","0","0","0","4","0","400","5","0","0","10","0","6310","30","0","0","0","0","39","6","4030","70","58","1","170","0","0","0","466","0","5","0","0","0","1","100","10","4","30","9","4","30","0","40","0","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","2","0"
"456100","01993486","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ТИСМЕНИЦЬКА МІСЬКА ЛІКАРНЯ"" ТИСМЕНИЦЬКОЇ РАЙОННОЇ РАДИ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ","м. Тисмениця, вул. Костя Левицького, буд. 12","Івано-Франківська","28.12.2020 0:00:00","843","28.12.2020 11:56:41","27","0","0","0","36","36","0","0","16","21","0","0","2","20","25","9","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","1","0","6","0","0","0","16","0","356","0","2485","3","1205","10","2104","200","105","0","0","0","475","0","2900","200","132","0","0","0","0","0","95","12","3","0","0","1","1","110","61","6","110","61","6","0","0","0","0","0","33","18","0","0","15","3","0","0","0","0","0","0","0","0","0","4"
"456216","01993405","КНП «Галицька лікарня» Галицької районної ради","77100 Івано-Франківська обл., Галицький р-н, м. Галич вул. Н. Вівчаренко буд. 36","Івано-Франківська","28.12.2020 0:00:00","845","28.12.2020 13:03:01","80","16","11","2","60","9","9","7","34","10","10","4","0","22","18","1","0","0","0","0","0","0","0","0","2","0","0","0","0","6","0","0","0","1","0","6","0","0","0","18","0","1172","0","3393","0","3905","0","21900","0","30","0","0","0","381","0","7450","300","127","0","50","3","0","0","180","20","4","0","0","1","1","155","80","9","80","80","9","0","0","0","0","0","20","0","0","0","20","4","12","0","0","12","2","0","0","0","2","2"
"456143","01993150","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСНОЇ РАДИ""","Україна, 76008, Івано-Франківська обл., місто Івано-Франківськ, ВУЛИЦЯ ФЕДЬКОВИЧА, будинок 91","Івано-Франківська","28.12.2020 0:00:00","846","28.12.2020 12:12:59","30","27","27","5","150","64","60","22","30","29","29","5","100","24","7","0","0","0","0","0","0","0","0","0","3","1","0","0","1","7","0","1","0","0","0","12","0","0","1","40","1","12","0","7478","100","599","10","42369","200","0","0","50","0","45","0","10288","200","447","10","178","58","3","33","3619","31","10","0","0","1","1","745","232","16","140","120","12","0","0","0","0","0","54","28","0","0","26","6","1","0","0","0","1","0","0","0","1","2"
"454935","01993635","КНП Снятинської районної ради «Снятинська центральна районна лікарня»","78301, Івано-Франківська обл., Снятинський район, місто Снятин, ВУЛИЦЯ СТЕФАНИКА , будинок 2","Івано-Франківська","28.12.2020 0:00:00","851","28.12.2020 8:32:19","15","5","5","2","30","7","7","3","20","4","4","4","10","10","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","5","0","0","0","14","0","0","0","800","40","420","30","6300","80","0","0","300","16","200","60","4000","80","160","10","133","0","0","0","64","0","5","1","0","1","1","180","55","5","60","55","5","0","0","0","0","0","13","2","0","0","11","0","3","0","0","2","0","0","0","0","0","0"
"456019","01993368","КНП ""CОЛОТВИНСЬКА РАЙОННА ЛІКАРНЯ"" БОГОРОДЧАНСЬКОЇ РАЙОННОЇ РАДИ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ","77753, Івано-Франківська обл., Богородчанський р-н, селище міського типу Солотвин, ВУЛИЦЯ ГРУШЕВСЬКОГО, будинок 20","Івано-Франківська","28.12.2020 0:00:00","852","28.12.2020 11:25:20","12","3","2","1","24","6","3","3","12","3","2","1","30","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","4","0","0","0","7","1","137","1","59","0","943","14","951","78","342","3","0","0","140","0","2404","128","18","1","36","3","0","0","57","2","4","0","0","1","1","80","46","4","80","46","4","0","0","0","0","0","6","2","0","0","4","1","4","0","0","4","0","0","0","0","1","0"
"455065","01993658","Комунальне некомерційне підприємство «Тлумацька центральна районна лікарня» Тлумацької районної ради","78001, Івано-Франківська обл., Тлумацький район, м. Тлумач, вул. Винниченка, буд., 84","Івано-Франківська","28.12.2020 0:00:00","853","28.12.2020 9:13:07","18","12","4","8","24","24","3","21","16","12","2","10","8","9","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","0","0","1","4","0","0","0","6","0","749","141","820","0","608","0","7600","1200","250","50","0","0","178","0","6000","300","43","23","0","4","0","0","0","0","4","1","1","1","1","205","49","6","80","49","6","0","0","20","0","0","30","20","0","0","10","3","9","0","0","0","0","0","0","0","1","0"
"456178","01993552","Яремчанська центральна міська лікарня","вул. Довбуша, буд. 5","Івано-Франківська","28.12.2020 0:00:00","854","28.12.2020 12:29:47","12","8","6","2","18","8","4","4","18","6","3","3","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","0","0","0","10","1","715","0","831","0","630","0","8500","0","0","0","0","0","239","0","400","0","98","0","65","1","83","12","0","0","4","2","0","1","1","115","73","4","60","60","4","0","0","0","0","0","16","10","0","0","6","1","3","0","0","1","0","0","0","0","4","3"
"455008","01994379","Комунальне некомерційне підприємство «Баришівська центральна районна лікарня» Баришівської селищної ради Київської області","смт. Баришівка, вул. Київський шлях, 126","Київська","28.12.2020 0:00:00","855","28.12.2020 8:56:57","2","5","5","2","5","9","9","5","1","9","9","5","4","17","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","0","0","12","0","0","0","48","1","960","10","420","0","1300","10","21800","200","0","0","0","0","530","0","23400","200","80","0","100","0","0","0","470","20","0","0","0","1","1","130","130","6","130","130","6","0","0","0","0","0","50","25","0","0","25","4","14","0","0","8","0","0","0","0","0","0"
"455101","01994764","КНП Білоцерківської районної ради ""Білоцерківська центральна районна лікарня""","м. Біла Церква, вул. Тімірязєва, 6","Київська","28.12.2020 0:00:00","858","28.12.2020 9:21:45","18","3","3","3","84","13","13","13","57","10","10","10","0","27","10","2","0","0","0","0","0","0","0","0","1","1","3","0","1","3","3","0","0","0","0","6","0","0","0","29","0","330","0","350","90","229","90","11540","130","0","0","0","0","215","0","11700","150","52","10","444","0","0","0","2094","0","4","1","3","1","1","150","120","4","120","120","4","0","20","30","0","0","64","0","0","0","64","4","39","0","0","39","4","0","0","0","3","3"
"454969","01994126","КНП БРР ""Богуславська центральна района лікарня""","м.Богуслав, вул. Франка, будинок 27","Київська","28.12.2020 0:00:00","859","28.12.2020 8:46:37","12","4","2","2","32","8","4","4","24","9","5","4","15","81","29","7","0","0","0","0","0","0","0","0","1","0","0","0","0","4","0","1","0","0","0","3","0","0","0","34","0","44","0","52","0","20","0","7250","0","300","0","0","0","5","0","1100","0","88","0","124","0","0","0","185","0","4","1","0","1","1","150","145","11","140","140","11","2","6","0","0","0","5","0","0","0","5","2","2","0","0","2","0","0","0","0","2","1"
"455460","01994132","КНП Бориспільської районної ради Київської області та Бориспільської міської ради Київської області ""Бориспільська багатопрофільна лікарня інтенсивного лікування""","м. Бориспіль, вул. Котляревського, 1","Київська","28.12.2020 0:00:00","860","28.12.2020 11:04:17","19","4","2","2","36","9","6","3","36","8","5","3","0","188","113","24","1","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","11","0","0","0","4790","0","1416","0","15900","100","0","0","84","0","49","0","5000","0","545","1","36","12","0","0","1950","0","6","2","0","1","1","85","70","6","85","70","6","0","0","0","0","0","33","0","0","0","33","0","8","0","0","8","0","0","0","0","4","1"
"455029","01994480","КНП БРР ""Бородянська центральна районна лікарня""","смт.Бородянка, вул.Семашка, 3","Київська","28.12.2020 0:00:00","861","28.12.2020 9:05:04","18","0","0","0","36","0","0","0","18","0","0","0","0","16","13","1","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","0","0","0","0","6","0","0","0","50","0","0","0","70","0","120","0","1000","100","0","0","0","0","110","0","2100","400","0","0","259","4","0","0","0","0","6","1","0","1","1","150","114","6","140","114","6","15","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"455134","01994416","Комунальне некомерційне підприємство Кагарлицької районної ради ""Кагарлицька центральна районна лікарня""","м. Кагарлик, вул. Паркова, 10","Київська","28.12.2020 0:00:00","870","28.12.2020 9:29:52","25","25","18","7","93","49","25","24","69","42","24","18","8","9","2","1","0","0","0","0","0","0","0","0","1","0","1","0","0","9","1","0","0","0","0","6","0","0","0","33","1","8485","15","2676","15","251","10","125430","100","1210","0","530","0","2250","0","8460","200","130","2","42","1","0","0","783","7","5","1","1","1","1","150","149","6","150","149","6","0","0","0","0","0","46","0","0","0","46","5","11","0","0","11","1","0","0","0","1","0"
"455137","01994161","Комунальне некомерційне підприємство «Переяслав-Хмельницька центральна районна лікарня» Переяслав-Хмельницької районної ради, сільських рад Переяслав-Хмельницького району та Переяслав-Хмельницької міської ради","м. Переяслав-Хмельницький, вул. Б. Хмельницького, 137","Київська","28.12.2020 0:00:00","872","28.12.2020 9:30:35","54","9","9","2","123","13","4","9","101","13","5","8","0","42","28","7","0","0","0","0","0","0","0","0","8","3","0","0","3","5","0","0","0","1","0","19","0","0","0","80","1","5314","19","1560","50","1375","18","105300","300","3000","0","375","0","1076","0","25350","200","75","5","740","7","0","0","2812","14","6","2","0","1","1","220","220","12","200","200","12","0","0","0","0","0","87","15","0","0","72","9","4","0","0","3","3","0","0","0","4","1"
"456027","01994149","Комунальне некомерційне підприємство Миронівської районної ради «Миронівська центральна районна лікарня»","м. Миронівка, вул. Благовіщенська, 96","Київська","28.12.2020 0:00:00","873","28.12.2020 11:27:36","32","7","6","2","60","15","15","8","42","11","11","7","2","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","12","12","0","0","27","1","970","0","900","0","345","0","48000","0","0","0","0","0","99","0","6700","0","157","0","10","0","0","0","1000","0","4","1","0","1","1","130","104","9","130","104","9","0","0","0","0","0","34","12","0","0","22","6","17","0","0","14","2","0","0","0","2","0"
"456046","01994155","КНП ОРР ""Обухівська центральна районна лікарня""","м.Обухів, вул. Каштанова, 52","Київська","28.12.2020 0:00:00","874","28.12.2020 11:33:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","5","0","0","0","0","0","6","0","0","0","58","0","1700","0","1900","0","1300","0","58000","0","0","0","0","0","500","0","1500","0","50","0","0","0","0","0","1000","0","0","0","0","1","1","200","133","6","200","133","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"454951","01994184","КНП РРР ""Рокитянська центральна районна лікарня""","смт. Рокитне, вул. Вокзальна, 86","Київська","28.12.2020 0:00:00","876","28.12.2020 8:36:51","20","9","7","2","42","52","32","20","36","30","20","10","3","36","11","3","0","0","0","0","0","0","0","0","2","0","0","0","0","4","0","1","0","0","1","6","0","0","0","41","0","136","96","1106","100","1071","100","4600","400","0","0","0","0","246","100","17250","500","285","50","363","0","0","0","600","0","2","1","0","1","0","140","115","4","100","100","4","0","0","0","0","0","25","15","0","0","10","3","10","0","0","1","0","0","0","0","2","2"
"455132","01994391","КНП ""ВИШГОРОДСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ"" ВИШГОРОДСЬКОЇ РАЙОННОЇ РАДИ","м. Вишгород, вул. Кургузова, будинок 1","Київська","28.12.2020 0:00:00","878","28.12.2020 9:29:38","30","0","0","0","60","0","0","0","30","0","0","0","12","56","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","4","0","0","0","45","1","0","0","33","0","1023","3","11000","1000","0","0","0","0","384","5","16000","0","138","15","178","20","0","0","670","30","5","0","0","1","1","200","100","6","200","100","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"454874","01994190","КНП СРР «Сквирська центральна районна лікарня»","м. Сквира, вул. Київська, буд.12","Київська","28.12.2020 0:00:00","886","28.12.2020 7:37:44","16","0","0","0","30","0","0","0","30","0","0","0","4","88","14","4","0","0","0","0","0","0","0","0","2","0","0","0","0","6","0","0","0","0","0","6","0","0","0","25","1","34","0","170","0","0","0","13576","10","0","0","0","0","136","0","770","0","0","0","265","0","0","0","554","0","2","1","0","1","1","130","128","6","100","100","6","0","0","30","28","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"455054","01994221","Комунальне підприємство «Комунальне некомерційне підприємство Тетіївська центральна районна лікарня»","м. Тетіїв, вул. Цвіткова, 26","Київська","28.12.2020 0:00:00","887","28.12.2020 9:10:24","12","3","3","2","26","5","5","5","26","3","3","3","5","82","29","5","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","6","0","0","0","42","1","700","0","70","0","600","0","8500","0","140","0","0","0","120","0","7500","0","25","0","700","0","0","0","1030","0","4","1","0","1","0","120","100","6","120","100","6","0","0","0","0","0","28","6","0","0","22","6","26","0","0","0","0","0","0","0","0","0"
"454966","01111227","КНП ""Знам'янська міська лікарня ім. А.В.Лисенка"" Знам'янської міської ради","вул. Михайла Грушевського, 15, м. Знам'янка, Кіровоградська область, 27400","Кіровоградська","28.12.2020 0:00:00","893","28.12.2020 8:46:02","4","2","1","1","20","3","2","1","8","2","1","1","0","134","46","18","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","11","0","0","0","4","0","40","20","60","16","100","27","12000","1700","195","0","56","2","11","0","3800","0","140","10","0","0","0","0","54","2","2","1","0","1","1","277","46","6","20","13","4","0","0","0","0","0","6","6","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"455151","01995120","Комунальне некомерційне підприємство Кропивницької районної ради ""Кропивницька центральна районна лікарня""","м.Кропивницький, вул.Олега Паршутіна, 5","Кіровоградська","28.12.2020 0:00:00","898","28.12.2020 9:35:03","36","0","0","0","79","0","0","0","33","0","0","0","0","10","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","76","0","194","0","450","0","18","0","10000","0","0","0","0","0","58","0","1900","0","85","0","41","0","0","0","1500","0","3","1","0","1","1","250","127","6","250","127","6","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"456229","01994971","КНП ""Обласний клінічний госпіталь ветеранів війни Кіровоградської обласної ради""","м.Кропивницький, вул.Короленка, 58","Кіровоградська","28.12.2020 0:00:00","899","28.12.2020 13:36:59","19","0","0","0","53","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3","2","0","0","0","0","6","0","0","0","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","56","0","0","0","0","0","4","1","0","1","1","210","185","10","210","185","10","0","0","0","0","0","11","0","0","0","11","11","10","0","0","10","0","0","1","0","1","1"
"454869","01983720","КНП ""Троїцьке ТМО""","92100, Луганська область, смт Троїцьке, вул. Виноградна, 11","Луганська","28.12.2020 0:00:00","923","28.12.2020 7:18:34","12","6","3","3","23","6","3","3","24","12","6","6","2","35","16","4","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","1","0","4","0","0","0","31","0","705","0","44","12","20","0","3900","100","200","0","10","0","62","0","700","100","12","2","48","0","0","0","778","0","4","1","0","1","0","130","64","8","90","59","4","0","0","0","0","0","30","23","0","0","7","0","5","0","0","3","0","0","0","0","0","0"
"455074","04542985","Комунальне некомерційне підприємство Луганської обласної ради «Луганська обласна дитяча клінічна лікарня»","м. Лисичанськ, кв. 40 років Перемоги, 12-А","Луганська","28.12.2020 0:00:00","944","28.12.2020 9:15:26","10","2","1","1","25","3","2","1","16","2","1","1","0","115","35","3","0","0","0","0","0","0","0","0","5","0","1","0","1","8","1","7","2","4","3","3","0","0","0","11","0","65","4","406","8","239","8","0","300","0","0","0","0","241","0","0","500","199","10","746","1","0","0","0","0","4","3","0","1","1","233","30","18","20","15","3","20","0","0","0","0","1","1","1","0","0","0","6","6","0","0","0","0","0","0","0","4"
"455449","01983588","Комунальне некомерційне підприємство «Новоайдарська багатопрофільна лікарня» Новоайдарської районної ради Луганської області","Новоайдарський район, смт Новоайдар, вул. Незалежності, 20 «З»","Луганська","28.12.2020 0:00:00","955","28.12.2020 11:00:40","3","2","1","1","16","6","3","3","15","3","2","1","0","6","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","51","0","0","0","195","0","1177","8","9676","20","0","0","62","0","23","0","0","0","3","1","37","0","0","0","0","0","1","1","4","1","1","130","66","2","95","66","2","0","0","0","0","0","11","8","0","0","3","0","17","0","0","0","0","0","0","0","2","0"
