"id","ЄДРПОУ","Назва","Адреса","Область","Дата","Пользователь","Внесено","Всі лікарі, які можуть бути задіяні з COVID-19 (усі спеціальності)","Лікарі, які вже працюють з пацієнтами з COVID-19","Лікарів у денній зміні","Лікарів у нічній зміні","Всі медсестри","Медсестри, які вже працюють з пацієнтами з COVID-19","Медсестер у денній зміні","Медсестер у нічній зміні","Всього молодшого медичного персоналу","Молодшого медперсоналу, який вже працюють з пацієнтами з COVID-19","Молодшого медперсоналу у денній зміні","Молодшого медперсоналу у нічній зміні","Іншого персоналу та волонтерів, які задіяні у боротьбі з COVID-19","50-60","60-70","70-80","80+","Загалом, ліжок виділено для госпіталізації хворих з COVID-19","Інфекційних","Зайнято інфекційних","Реанімаційні / Інтенсивної терапії","Зайнято реанімаційні / інтенсивної терапії","Зайнято загалом хворими з COVID-19","Для пере-профілювання","Справних ШВЛ високого класу","Пацієнтів підключених до ШВЛ вис. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ сер. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ дитячих, хворих на COVID-19","ШВЛ високого класу підключено до пацієнтів","Справних ШВЛ середнього класу","ШВЛ середнього класу підключено до пацієнтів","Справних ШВЛ дитячих (0-6 років)","Пацієнтів підключених до ШВЛ дитячих","Справних портативних (транспортних) ШВЛ","Несправних ШВЛ (усіх видів)","Моніторів пацієнта поліфункціональних","Екстракорпоральних оксигенаторів (ЕКМО)","Екстракорпоральних оксигенаторів (ЕКМО) у використанні ( підключено до пацієнтів)","Апарат  «Штучна нирка» - є чи немає","Кількість кисневих концентраторів","Газоаналізатор крові - є чи немає","Халати ізоляційні одноразові залишок","Халати ізоляційні одноразові використано за добу","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) залишок","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) витрати на добу","Костюми біозахисту одноразові залишок","Костюми біозахисту одноразові залишок витрати на добу","Маски медичні (хірургічні) одноразові залишок","Маски медичні (хірургічні) одноразові  витрати на добу","Маски медичні багаторазові залишок","Маски медичні багаторазові витрати на добу","Захист очей  (захисні щитки та окуляри) одноразові залишок","Захист очей  (захисні щитки та окуляри) одноразові витрати на добу","Захист очей  (захисні щитки та окуляри) багаторазові залишок","Захист очей  (захисні щитки та окуляри) багаторазові витрати на добу","Рукавички нітрилові нетальковані (нестерильні) залишок","Рукавички нітрилові нетальковані оглядові (нестерильні) витрати на добу","Спиртовмісний антисептик залишок","Спиртовмісний антисептик витрати на добу","швидких тестів залишок","швидких тестів використано за добу","ПЦР залишок","ПЦР використано","Кількість тампонів та стерильних пробірок з транспортним середовищем залишок","Кількість тампонів та стерильних пробірок з транспортним середовищем використано за добу","З них анестезіологів","З них інфекціоністів","Кількість кисневих генераторів до ШВЛ","Рентген апарат","Наявність системи централізованого постачання кисню","1. Загальна кількість ліжок в закладі (ліжковий фонд)","1.1. з них з підведеним киснем (сумарно з концентраторами та централізованим постачанням)","1.1.1. з них реанімаційних/інтенсивної терапії","2. Ліжок виділено для госпіталізації хворих на COVID-19 загалом","2.1. з них з підведеним киснем (сумарно з концентраторами та централізованим постачанням)","2.1.1. з них реанімаційних/ інтенсивної терапії","2.2. з них дитячих","2.3. з них пологових","3. Ліжок для перепрофілювання загалом","3.1. з них з підведеним киснем (сумарно з концентраторами та централізованим постачанням)","3.1.1. з них реанімаційних/ інтенсивної терапії","1. Пацієнтів, хорих на COVID-19, загалом","1.1. з них, які займають ліжка без кисню (з переліку виділених для госпіталізації хворих на COVID-19)","1.2. з них, які займають дитячі ліжка","1.3. з них, які займають пологові ліжка","1.4. з них, які займають ліжка з підведеним киснем","1.4.1. з них, які займають ліжка реанімаційні/інтенсивної терапії ","2. Пацієнтів загалом з підозрою на COVID-19","2.1. з них, які займають дитячі ліжка","2.2. з них, які займають пологові ліжка","2.3. з них, які займають ліжка з підведеним киснем","3. Пацієнтів, хворих на COVID-19, що підключено до ШВЛ","4.  Пацієнтів, хорих на COVID-19, що підключено до ЕКМО","5. Пацієнтів з підозрою на COVID-19, що підключено до ШВЛ","6. Пацієнтів з підозрою на COVID-19, що підключено до ЕКМО","7. Кількість госпіталізованих з підтвердженим COVID-19 та з підозрою (за добу)","8. Кількість ліжок, що звільнилась за добу (виписані у випадку одужання, померлі, переведені до іншого (нековідного) відділення всередині лік"
"453405","02774125","Комунальний лікувально-профілактичний заклад Ніжинська центральна міська лікарня імені Миколи Галицького Ніжинської міської Ради Чернігівської облас","вул. Московська, буд.21","Чернігівська","27.12.2020 0:00:00","519","27.12.2020 9:39:03","16","3","2","1","45","12","9","3","20","11","7","4","0","27","8","2","0","0","0","23","0","0","88","0","0","0","0","0","0","18","0","0","0","1","0","15","0","0","0","82","0","462","0","517","0","370","0","8205","0","1513","0","0","0","480","0","2250","0","410","0","0","0","0","0","700","0","8","3","0","1","1","240","100","6","100","100","6","0","0","70","70","0","88","0","0","0","65","0","30","","","10","0","","0","","8","0"
"453178","02006403","КНП Новгород –Сіверська Центральна районна лікарня ім.  І. В. Буяльського Новгород-Сіверської районної ради  Чернігівської області","16000, Чернігівська обл., м. Новгород-Сіверський, вул. Шевченка, 17","Чернігівська","27.12.2020 0:00:00","520","27.12.2020 8:25:30","8","0","0","0","18","0","0","0","15","0","0","0","0","56","12","0","0","0","0","10","0","0","10","0","0","0","0","0","0","3","0","0","0","0","0","3","0","0","0","7","0","0","18","80","30","138","18","4905","360","0","120","0","0","67","18","7800","26","96","8","182","0","0","0","0","0","2","1","0","1","1","110","22","2","55","22","2","0","0","0","0","0","10","3","0","0","0","0","3","","","0","0","","0","","0","0"
"453179","02006320","КНП «Корюківська ЦРЛ» Корюківської районної ради","15300, Чернігівська обл., Корюківський район, м. Корюківка, вул. Шевченка, 101","Чернігівська","27.12.2020 0:00:00","521","27.12.2020 8:26:18","12","5","5","0","146","10","7","3","75","9","6","3","0","35","29","7","0","0","0","36","0","1","36","0","1","0","0","0","1","2","0","0","0","2","1","5","0","0","0","21","0","1220","10","1170","10","150","5","9770","10","450","0","70","0","140","0","15790","10","197","1","60","0","0","0","195","4","4","1","0","1","0","170","47","3","80","47","3","0","0","67","34","0","36","14","0","0","6","1","14","","","2","1","","0","","6","0"
"453321","02006188","КНП «Борзнянська ЦРЛ» Борзнянської районної ради","16400, Чернігівська обл., Борзнянський район, м. Борзна, вул. Семена Палія, 22","Чернігівська","27.12.2020 0:00:00","522","27.12.2020 9:14:59","12","4","4","0","22","8","4","4","14","8","4","4","0","25","5","1","0","0","0","10","0","2","26","0","0","0","0","0","0","5","0","1","0","1","0","6","0","0","0","25","0","185","0","1025","0","487","0","5234","0","0","0","262","0","23","0","7635","0","78","0","50","0","0","0","579","0","4","2","0","1","0","120","31","2","60","31","2","0","0","30","6","0","26","5","0","0","10","2","7","","","4","0","","0","","2","0"
"453703","00185028","КНП «Київська міська клінічна лікарня №5»","вул. Відпочинку, 11","м.Київ","27.12.2020 0:00:00","527","27.12.2020 11:52:40","76","25","13","12","147","49","24","25","109","30","15","15","0","63","43","2","0","0","0","41","0","6","41","0","0","0","6","0","0","20","6","0","0","3","0","26","0","0","0","42","0","5560","30","9840","20","29140","50","99820","90","0","0","0","0","330","14","16540","50","101","1","0","0","450","2","236","46","13","19","0","1","1","315","152","24","216","152","24","0","0","0","0","0","41","16","0","0","24","6","16","","","5","6","","0","","36","21"
"453811","00184945","КНП «Київська міська клінічна лікарня швидкої медичної допомоги» виконавчого органу Київської міської ради (Київської міської державної адміністрації)","вул. Братиславська, 3","м.Київ","27.12.2020 0:00:00","528","27.12.2020 13:26:56","382","139","95","44","600","193","110","83","371","123","73","50","21","33","15","0","0","0","0","0","0","3","3","0","10","0","8","0","0","16","8","0","0","0","0","0","0","0","1","3","1","5","0","400","0","400","0","18000","0","0","0","0","0","150","0","20000","0","650","0","1620","1","0","0","0","0","68","1","0","1","1","675","160","60","36","36","36","0","0","36","36","36","3","0","0","0","3","3","1","","","1","3","","0","","0","0"
"453799","01982494","КНП ""Бершадська окружналікарня інтенсивного лікування""","24400, Вінницька область,  м.Бершадь,вул. Будкевича 2","Вінницька","27.12.2020 0:00:00","530","27.12.2020 13:06:29","27","3","2","1","64","9","6","3","33","8","5","3","7","0","0","0","0","0","0","16","0","2","18","0","0","0","0","0","0","9","0","1","0","1","0","5","0","0","0","42","1","240","0","2127","0","330","0","23100","0","470","0","0","0","266","0","0","0","380","0","297","6","0","0","0","0","5","2","0","1","1","190","80","6","80","80","6","0","0","50","0","0","18","2","0","0","6","2","17","","","10","0","","0","","5","0"
"453452","05484008","Комунальне некомерційне підприємство «Вінницьке обласне спеціалізоване територіальне медичне об’єднання «Фтизіатрія» Вінницької обласної Ради»","74300, Херсонська область, м. Берислав, вул. 1 Травня, 124","Вінницька","27.12.2020 0:00:00","534","27.12.2020 9:56:33","16","7","4","3","30","8","2","6","20","5","5","5","0","16","7","0","0","0","0","24","0","0","24","0","2","0","0","0","0","2","0","0","0","0","0","4","0","0","0","2","1","0","0","3650","50","50","0","26100","100","0","0","0","0","40","20","15600","200","1642","2","15","1","0","0","413","13","5","3","0","1","1","150","63","11","80","54","4","0","0","0","0","0","24","20","0","0","16","0","20","","","4","1","","0","","15","0"
"453428","05484445","КНП ""Вінницький міський клінічний пологовий будинок №1""","21029, м.Вінниця, вул. Хмельницьке шосе, 98","Вінницька","27.12.2020 0:00:00","535","27.12.2020 9:46:55","42","21","11","10","71","30","20","10","53","10","5","5","0","55","9","2","0","0","0","14","0","2","17","0","9","1","0","0","0","1","0","2","0","1","0","10","0","0","0","9","0","625","0","2290","0","2100","0","3450","0","3000","0","0","0","167","0","1030","0","104","0","62","0","0","0","0","0","9","0","0","1","1","145","145","10","145","145","10","0","35","0","0","0","17","1","0","1","14","2","4","","","1","1","","0","","1","2"
"453229","01982488","КНП ""Барська центральна районна лікарня""","23100, Вінницька область,Барський р-н,  м. Бар, вул. Каштанова,34","Вінницька","27.12.2020 0:00:00","545","27.12.2020 8:45:04","27","4","4","4","42","42","10","10","39","39","6","6","0","106","28","6","0","0","0","20","0","0","20","0","1","0","0","0","0","6","0","3","0","1","0","6","0","0","0","12","0","994","2","2550","50","1258","2","34916","75","464","0","400","0","380","0","4399","75","321","2","260","5","0","0","0","0","6","2","0","1","1","165","102","6","115","102","6","0","0","0","0","0","20","5","0","0","9","0","5","","","3","0","","0","","2","0"
"453476","01982726","КНП ""Ямпільська центральна районна лікарня""","24500, Вінницька обл. Ямпільський   р-н, м.Ямпіль, вул. Пирогова, 1,","Вінницька","27.12.2020 0:00:00","549","27.12.2020 10:07:28","16","5","5","1","51","3","3","2","39","2","2","2","0","61","28","3","0","0","0","7","0","0","7","0","2","0","1","0","0","5","1","1","0","1","0","6","0","0","0","36","0","10","0","565","0","15","0","10030","200","0","0","20","0","260","0","15310","200","89","1","0","0","0","0","1405","0","4","2","0","1","1","143","94","8","100","94","0","0","0","0","0","0","7","11","0","0","1","0","11","","","6","1","","0","","1","0"
"453243","01982755","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВІННИЦЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №3""","вул. Маяковського, буд. 138","Вінницька","27.12.2020 0:00:00","550","27.12.2020 8:50:03","18","20","15","5","42","37","18","19","60","60","35","25","0","73","23","6","0","0","0","18","0","0","18","0","9","3","0","0","3","0","0","0","0","0","0","4","0","0","0","8","0","0","5","14050","10","4900","5","53750","50","0","12","0","10","110","10","95","100","1359","6","195","0","0","0","0","0","5","0","0","1","0","150","104","6","130","104","6","0","0","0","0","0","18","20","0","0","10","0","20","","","7","3","","0","","2","0"
"453378","05484451","КНП “Вінницький міський клінічний  пологовий будинок №2”","21001, м. Вінниця, пр-т. Коцюбинського, 50","Вінницька","27.12.2020 0:00:00","552","27.12.2020 9:33:14","15","15","8","7","14","14","7","7","14","14","8","6","0","7","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","0","0","0","0","0","4","0","0","0","2","0","8780","10","14410","10","2900","10","22510","10","7710","10","0","0","511","0","0","0","189","1","197","0","0","0","3502","14","5","0","0","0","1","70","20","6","25","20","3","0","25","0","0","0","1","0","0","0","1","0","18","","","0","0","","0","","7","0"
"453309","01982560","КНП ""Крижопільська окружна лікарня інтенсивного лікування""","24600 Вінницька обл., Крижопільський район, смт.Крижопіль, вул.Данили Нечая,10,","Вінницька","27.12.2020 0:00:00","553","27.12.2020 9:12:20","15","4","4","1","27","9","7","3","23","7","5","3","0","34","13","2","0","0","0","9","0","1","12","0","2","0","0","0","0","6","0","1","0","3","2","9","0","0","0","9","1","105","0","100","0","140","0","10000","0","360","0","0","0","394","0","10940","0","45","0","499","0","0","0","192","0","4","1","1","1","1","142","107","6","100","84","6","0","0","0","0","0","12","5","0","0","3","1","11","","","4","0","","0","","0","0"
"453198","01982614","КНП ""Немирівська міська  лікарня""","22800 Вінницька область, м. Немирів, вул. Шевченка, 26","Вінницька","27.12.2020 0:00:00","555","27.12.2020 8:33:17","20","2","2","0","40","6","3","3","30","6","3","3","0","9","4","2","0","0","0","2","0","0","2","0","0","0","0","0","0","6","0","0","0","1","0","4","0","0","0","14","0","4820","10","380","0","30","0","1150","50","1380","0","0","0","153","0","2750","100","25","5","22","0","0","0","342","0","6","1","0","1","1","165","45","6","80","41","4","0","0","0","0","0","2","2","0","0","2","0","2","","","0","0","","0","","1","1"
"453097","01982689","КНП""Тиврівська ЦРЛ""","Вінницька обл., Тиврівський р-н., смт.Тиврів вул.Шевченка 2а","Вінницька","27.12.2020 0:00:00","557","27.12.2020 7:54:16","12","0","0","0","26","0","0","0","15","0","0","0","0","5","15","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","4","0","0","0","2","0","132","0","79","0","146","0","1280","150","0","0","0","0","36","0","150","0","11","2","14","0","0","0","37","0","4","1","0","1","1","86","42","6","20","20","6","0","0","40","20","6","0","0","0","0","0","0","0","","","0","0","","0","","0","0"
"453288","01982672","КНП ""Тульчинська центральна районна лікарня""","23600, Вінницька обл., м.Тульчин, вул. Леніна,128","Вінницька","27.12.2020 0:00:00","558","27.12.2020 9:04:05","58","4","2","2","123","9","6","3","57","6","4","2","0","23","14","3","0","0","0","2","0","0","2","0","0","0","0","0","0","2","0","1","0","2","0","10","0","0","0","16","0","328","10","506","0","109","0","7431","135","300","0","100","0","188","0","6274","50","405","2","750","0","0","0","912","0","4","3","0","1","1","162","48","11","80","43","7","0","0","0","0","0","2","4","0","0","1","0","4","","","2","0","","0","","0","0"
"453558","01982896","КНП «Горохівська центральна районна лікарня» Горохівської районної ради.","45700, м. Горохів, вул. Паркова, 22","Волинська","27.12.2020 0:00:00","573","27.12.2020 10:37:07","9","9","7","2","34","13","9","4","14","7","4","7","10","52","41","9","0","0","0","17","0","2","19","0","0","0","0","0","0","3","0","1","0","0","0","8","0","0","0","28","1","1550","60","1725","0","35","0","18494","336","500","0","0","0","150","0","8500","200","6","3","40","0","0","0","1000","0","4","2","2","1","1","157","53","8","53","53","8","0","0","15","0","0","19","13","0","0","17","2","16","","","3","0","","0","","7","5"
"453471","01983051","КНП «Камінь-Каширська центральна районна лікарня» Камінь-Каширської районної ради.","44500,Камінь-Каширський район, м. Камінь-Каширськ, вул. Шевченка,43","Волинська","27.12.2020 0:00:00","574","27.12.2020 10:06:18","15","15","12","3","29","11","23","6","16","16","13","3","0","7","2","0","0","0","0","7","0","3","10","0","1","0","0","0","0","2","0","1","0","0","0","9","0","0","0","57","0","50","0","2250","0","180","0","27000","0","0","0","0","0","220","0","10000","0","630","0","0","0","0","0","210","0","5","3","0","1","0","236","80","5","90","80","5","0","0","0","0","0","10","18","0","0","10","3","18","","","18","0","","0","","0","0"
"453801","01982904","КНП «Іваничівська центральна районна лікарня» Іваничівської районної ради.","45300, Іваничівський район, смт. Іваничі, вул Грушевського,45","Волинська","27.12.2020 0:00:00","576","27.12.2020 13:13:32","35","7","4","1","54","6","6","4","27","7","4","3","0","10","0","0","0","0","0","3","0","1","4","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","46","1","212","9","0","0","30","0","9026","15","0","0","0","0","245","0","2725","20","344","2","0","0","0","0","749","0","4","2","5","1","0","","","","","","","","","","","","4","0","0","0","4","1","0","","","0","0","","0","","0","0"
"453509","01982927","КНП «Любешівська районна лікарня» Любешівської районної ради.","44201, Любешівський район, смт. Любешів, вул. Незалежності,3","Волинська","27.12.2020 0:00:00","578","27.12.2020 10:21:06","12","4","4","1","24","5","5","3","12","3","3","2","0","13","2","0","0","0","0","8","0","0","8","0","1","0","0","0","0","3","0","0","0","0","0","3","0","0","0","24","1","2122","20","1810","0","78","0","17962","100","0","0","0","0","386","0","10900","100","139","1","10","0","0","0","1024","2","4","1","0","1","1","130","36","2","71","36","2","0","0","55","36","2","8","5","0","0","2","0","5","","","0","0","","0","","3","0"
"453602","01982991","КНП «Ратнівська центральна районна лікарня» Ратнівської районної ради.","44100, Ратнівський район, смт. Ратне, вул. Газіна,64","Волинська","27.12.2020 0:00:00","579","27.12.2020 10:59:12","15","5","4","1","100","13","8","5","54","10","5","5","20","32","3","0","0","0","0","8","0","0","8","0","5","0","0","0","0","5","0","1","0","1","0","5","0","0","0","48","1","1400","0","950","0","240","0","8850","0","0","0","0","0","475","0","800","0","196","1","16","0","0","0","497","0","4","2","4","1","0","188","48","6","100","48","6","0","0","71","48","6","0","0","0","0","0","0","4","0","0","0","0","0","0","0","3","1"
"453381","01982910","КНП «Рожищенська районна лікарня» Рожищенської районної ради.","45100, Рожищенський район, м. Рожище, вул. Коте Шолокадзе,19","Волинська","27.12.2020 0:00:00","580","27.12.2020 9:33:41","12","4","4","0","24","13","6","2","12","10","2","2","9","23","2","0","0","0","0","5","0","3","8","0","0","0","0","0","0","4","0","0","0","0","2","6","0","0","0","46","0","642","4","2883","4","2","0","10060","10","620","5","0","0","208","0","5730","40","164","1","0","0","0","0","1323","0","4","1","0","1","0","130","46","6","46","46","6","0","0","10","5","0","8","4","0","0","4","3","4","","","1","0","","0","","1","0"
"453732","01982985","Комунальне підприємство ""Луцька міська клінічна лікарня""","місто Луцьк, проспект Відродження,22","Волинська","27.12.2020 0:00:00","586","27.12.2020 12:09:52","18","8","5","3","36","8","4","4","18","6","3","3","5","13","4","0","0","0","0","15","0","3","18","0","10","2","0","0","0","0","0","0","0","0","0","20","0","0","0","50","1","1749","29","4000","0","4038","6","1510","50","0","0","200","0","10","1","15210","200","36","1","0","0","0","0","72","0","6","0","50","1","1","60","60","17","60","60","17","0","0","0","0","0","18","3","0","0","11","3","3","","","2","2","","0","","1","1"
"453433","01983134","КП «Луцька центральна районна лікарня».","45601,Луцький район, с. Липини, вул.Теремнівська,100","Волинська","27.12.2020 0:00:00","587","27.12.2020 9:49:28","18","10","8","2","36","23","13","10","18","10","7","3","2","9","1","0","0","0","0","11","0","1","12","0","2","1","0","0","1","8","0","1","0","0","0","14","0","0","0","31","1","4500","50","1175","25","1250","50","26500","250","0","0","0","0","267","1","47500","250","333","2","0","0","0","0","690","0","6","2","2","1","1","171","53","6","80","53","6","0","0","0","0","0","12","0","0","0","7","1","0","","","0","0","","0","","0","1"
"453304","01983186","КП «Маневицька центральна районна лікарня».","44601, Маневицький район, м. Маневичі, Незалежності,1","Волинська","27.12.2020 0:00:00","588","27.12.2020 9:09:59","36","9","7","2","67","13","8","5","34","13","8","5","23","104","51","6","0","0","0","12","0","1","13","0","0","0","0","0","0","10","0","1","0","0","0","9","0","0","0","24","0","2058","21","2212","38","2118","28","26374","63","1228","0","0","0","67","0","27056","98","53","1","78","0","0","0","200","0","5","2","0","1","0","165","41","12","73","41","9","0","0","5","0","0","13","2","0","0","12","1","3","","","1","0","","0","","1","0"
"453277","01111977","КНП ""Криворізька міська лікарня №10"" КМР","м. Кривий Ріг вул. Вернадського 141а","Дніпропетровська","27.12.2020 0:00:00","596","27.12.2020 8:59:58","48","0","0","0","20","0","0","0","16","0","0","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","2","0","0","0","52","0","0","0","65","0","1062","0","28000","100","0","0","0","0","9","0","13900","60","11","2","130","0","0","0","60","0","4","1","0","1","0","155","56","6","80","56","6","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","","0","","0","0"
"453173","40081352","Київська клінічна лікарня на залізничному транспорті №3","вул. Сімферополька, 8","м.Київ","27.12.2020 0:00:00","599","27.12.2020 8:23:48","92","0","0","0","130","0","0","0","124","0","0","0","0","11","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","4750","0","100","0","0","0","15650","0","0","0","278","0","0","0","0","0","276","0","0","0","0","0","8","0","0","0","1","145","7","7","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","","0","","0","0"
"453048","01985185","Комунальне підприємство ""Дніпропетровське обласне клінінчне лікувально-профілактичне об'єднання ""Фтизіатрія"" Дніпропетровької обласної ради""","49115 м.Дніпро, вул.Бехтерева,12","Дніпропетровська","27.12.2020 0:00:00","600","27.12.2020 0:19:56","21","6","3","3","42","10","5","5","38","8","4","4","19","19","4","2","0","0","0","9","0","1","9","0","0","0","0","0","0","0","0","0","0","2","0","4","0","0","0","75","0","0","0","945","14","1377","14","4982","100","0","0","0","0","210","0","4790","102","41","0","0","0","0","0","620","0","0","1","0","1","0","350","134","8","80","80","8","0","0","0","0","0","9","19","0","0","9","1","19","","","19","0","","0","","0","0"
"453102","01984636","Комунальне некомерційне підприємство ""Клінічна лікарня швидкої медичної допомоги"" Дніпровської міської ради""","49006, Дніпропетровська обл., місто Дніпро, вулиця Володимира Антоновича, будинок 65","Дніпропетровська","27.12.2020 0:00:00","601","27.12.2020 8:01:04","45","0","0","0","92","0","0","0","42","0","0","0","0","41","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","6","0","0","0","69","1","79","1","394","2","920","2","1500","100","300","0","0","0","733","1","0","0","475","3","0","0","0","0","200","0","9","0","2","1","1","720","112","33","150","105","6","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","","0","","0","0"
"453147","01986233","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КРИВОРІЗЬКА МІСЬКА ЛІКАРНЯ №16"" КРИВОРІЗЬКОЇ МІСЬКОЇ РАДИ","вул. Мусорського, буд. 32-А","Дніпропетровська","27.12.2020 0:00:00","603","27.12.2020 8:18:00","19","19","12","2","74","74","43","10","51","51","29","6","3","0","0","0","0","0","0","0","0","4","46","0","0","0","0","0","0","4","0","0","0","0","0","5","0","0","0","51","0","0","0","28","0","238","14","24392","340","390","0","0","0","280","0","90","14","324","2","136","5","0","0","2100","0","6","0","0","1","1","290","140","6","200","140","6","0","0","0","0","0","46","0","0","0","46","4","102","","","89","0","","0","","5","9"
"453188","01987037","Комунальне некомерційне підприємство ""Криворізька міська лікарня №5"" Криворізької міської ради","м. Кривий Ріг, вул.Поперечна, 1а","Дніпропетровська","27.12.2020 0:00:00","604","27.12.2020 8:29:09","15","15","8","2","52","41","30","11","35","21","15","6","5","61","42","6","0","0","0","0","0","0","29","0","0","0","0","0","0","4","0","0","0","0","0","3","0","0","0","63","0","1160","50","2150","50","80","50","35075","55","0","0","0","0","244","2","5540","100","212","5","600","15","0","0","0","0","4","0","0","1","0","280","63","0","85","63","0","0","0","0","0","0","29","0","0","0","22","0","12","","","10","0","","0","","4","4"
"453375","01986003","Комунальне підприємство ""Криворізька міська клінічна лікарня № 8"" Криворізької міської ради"" (дитяча)","50082, Дніпропетровська обл., місто Кривий Ріг, вулиця Сергія Колачевського, будинок 55","Дніпропетровська","27.12.2020 0:00:00","610","27.12.2020 9:32:37","15","3","2","2","35","3","3","3","12","4","4","4","5","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","11","0","2","3","8","0","0","0","83","1","513","0","486","2","1646","2","11000","50","2215","450","0","0","618","0","190","5","99","1","4","6","0","0","751","0","4","1","4","1","0","455","118","12","160","112","6","80","0","0","0","0","1","0","1","0","0","0","3","","","0","0","","0","","0","0"
"453667","01986546","Комунальне підприємство «Криворізька міська лікарня №1» Криворізької міської ради","50074, Дніпропетровська обл., місто Кривий Ріг, вул. Святогеоргіївська, 8а","Дніпропетровська","27.12.2020 0:00:00","611","27.12.2020 11:27:16","18","7","4","3","58","29","18","11","22","18","11","7","0","99","52","11","0","0","0","0","0","1","20","0","0","0","0","0","0","11","0","0","0","0","2","1","0","0","0","47","0","69","0","5863","0","8730","0","58519","0","0","0","0","0","417","0","8760","0","16","0","481","0","7000","0","4000","0","5","1","0","1","0","180","47","6","60","47","6","0","0","0","0","0","20","0","0","0","20","1","27","","","12","0","","0","","2","3"
"453358","01983944","Комунальне некомерційне підприємство ""Міська клінічна лікарня № 11"" Дніпровської міської ради","49068, Дніпропетровська обл.
місто Дніпро
Новокодацький район
вулиця Ганни Барвінок
будинок 1","Дніпропетровська","27.12.2020 0:00:00","622","27.12.2020 9:25:21","18","12","10","2","36","24","16","4","24","14","10","4","4","28","15","1","0","0","0","0","0","1","79","0","0","0","1","0","0","3","1","0","0","0","2","3","0","0","0","133","0","1855","5","490","10","878","5","21580","50","26","0","0","0","260","0","12410","50","15","0","0","0","0","0","839","6","6","0","0","0","0","350","140","4","200","140","4","0","0","0","0","0","79","0","0","0","68","1","24","","","0","0","","3","","3","1"
"453629","03296202","Комунальне підприємство ""Слобожанська центральна лікарня"" Слобожанської селищної ради""","52005, Дніпропетровська область, Дніпровський район, смт. Слобожанське, вул. Василя Сухомлинського, 72","Дніпропетровська","27.12.2020 0:00:00","628","27.12.2020 11:09:50","40","19","9","10","56","37","9","28","30","24","2","22","12","30","10","0","0","0","0","17","0","2","17","0","2","0","0","0","0","1","0","0","0","0","0","8","0","0","0","48","0","312","0","80","0","674","0","13993","0","0","0","0","0","100","0","8448","0","0","0","125","0","0","0","0","0","5","1","0","0","0","238","63","6","90","63","6","0","0","0","0","0","17","19","0","0","12","2","19","","","1","3","","3","","3","0"
"453568","01986345","Комунальне некомерційне підприємство ""Криворізька міська лікарня № 11"" Криворізької міської ради""","50026, Дніпропетровська обл., місто Кривий Ріг, вулиця Добролюбова, будинок 6","Дніпропетровська","27.12.2020 0:00:00","632","27.12.2020 10:43:10","31","2","1","1","83","7","5","3","51","3","3","3","0","35","22","1","0","0","0","0","0","2","44","0","1","0","0","0","0","3","0","0","0","0","0","2","0","0","0","43","0","54","0","5957","0","2530","0","27720","0","1329","0","0","0","517","0","10650","0","111","0","431","0","2712","0","0","0","3","0","0","1","1","160","70","3","140","70","3","0","0","20","0","0","44","0","0","0","15","2","14","","","2","0","","0","","5","0"
"453385","01986351","Комунальне некомерційне підприємство ""Криворізька міська лікарня №17"" Криворізької міської ради","50102, м. Кривий Ріг, вул. Каткова, б.2","Дніпропетровська","27.12.2020 0:00:00","633","27.12.2020 9:34:03","29","12","6","6","36","24","12","12","36","12","6","6","0","12","4","0","0","0","0","8","0","2","8","0","3","0","0","0","0","2","0","0","0","0","3","2","0","0","0","29","1","438","10","1072","10","664","10","14125","100","500","0","0","0","60","0","1170","40","172","1","111","3","0","0","138","0","4","1","0","1","0","225","56","6","80","56","4","0","0","0","0","0","8","6","0","0","8","2","6","","","6","0","","0","","0","0"
