"id","ЄДРПОУ","Назва","Адреса","Область","Дата","Пользователь","Внесено","Всі лікарі, які можуть бути задіяні з COVID-19 (усі спеціальності)","Лікарі, які вже працюють з пацієнтами з COVID-19","Лікарів у денній зміні","Лікарів у нічній зміні","Всі медсестри","Медсестри, які вже працюють з пацієнтами з COVID-19","Медсестер у денній зміні","Медсестер у нічній зміні","Всього молодшого медичного персоналу","Молодшого медперсоналу, який вже працюють з пацієнтами з COVID-19","Молодшого медперсоналу у денній зміні","Молодшого медперсоналу у нічній зміні","Іншого персоналу та волонтерів, які задіяні у боротьбі з COVID-19","50-60","60-70","70-80","80+","Загалом, ліжок виділено для госпіталізації хворих з COVID-19","Інфекційних","Зайнято інфекційних","Реанімаційні / Інтенсивної терапії","Зайнято реанімаційні / інтенсивної терапії","Зайнято загалом хворими з COVID-19","Для пере-профілювання","Справних ШВЛ високого класу","Пацієнтів підключених до ШВЛ вис. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ сер. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ дитячих, хворих на COVID-19","ШВЛ високого класу підключено до пацієнтів","Справних ШВЛ середнього класу","ШВЛ середнього класу підключено до пацієнтів","Справних ШВЛ дитячих (0-6 років)","Пацієнтів підключених до ШВЛ дитячих","Справних портативних (транспортних) ШВЛ","Несправних ШВЛ (усіх видів)","Моніторів пацієнта поліфункціональних","Екстракорпоральних оксигенаторів (ЕКМО)","Екстракорпоральних оксигенаторів (ЕКМО) у використанні ( підключено до пацієнтів)","Апарат  «Штучна нирка» - є чи немає","Кількість кисневих концентраторів","Газоаналізатор крові - є чи немає","Халати ізоляційні одноразові залишок","Халати ізоляційні одноразові використано за добу","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) залишок","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) витрати на добу","Костюми біозахисту одноразові залишок","Костюми біозахисту одноразові залишок витрати на добу","Маски медичні (хірургічні) одноразові залишок","Маски медичні (хірургічні) одноразові  витрати на добу","Маски медичні багаторазові залишок","Маски медичні багаторазові витрати на добу","Захист очей  (захисні щитки та окуляри) одноразові залишок","Захист очей  (захисні щитки та окуляри) одноразові витрати на добу","Захист очей  (захисні щитки та окуляри) багаторазові залишок","Захист очей  (захисні щитки та окуляри) багаторазові витрати на добу","Рукавички нітрилові нетальковані (нестерильні) залишок","Рукавички нітрилові нетальковані оглядові (нестерильні) витрати на добу","Спиртовмісний антисептик залишок","Спиртовмісний антисептик витрати на добу","швидких тестів залишок","швидких тестів використано за добу","ПЦР залишок","ПЦР використано","Кількість тампонів та стерильних пробірок з транспортним середовищем залишок","Кількість тампонів та стерильних пробірок з транспортним середовищем використано за добу","З них анестезіологів","З них інфекціоністів","Кількість кисневих генераторів до ШВЛ","Рентген апарат","Наявність системи централізованого постачання кисню","1. Загальна кількість ліжок в закладі (ліжковий фонд)","1.1. з них з підведеним киснем (сумарно з концентраторами та централізованим постачанням)","1.1.1. з них реанімаційних/інтенсивної терапії","2. Ліжок виділено для госпіталізації хворих на COVID-19 загалом","2.1. з них з підведеним киснем (сумарно з концентраторами та централізованим постачанням)","2.1.1. з них реанімаційних/ інтенсивної терапії","2.2. з них дитячих","2.3. з них пологових","3. Ліжок для перепрофілювання загалом","3.1. з них з підведеним киснем (сумарно з концентраторами та централізованим постачанням)","3.1.1. з них реанімаційних/ інтенсивної терапії","1. Пацієнтів, хорих на COVID-19, загалом","1.1. з них, які займають ліжка без кисню (з переліку виділених для госпіталізації хворих на COVID-19)","1.2. з них, які займають дитячі ліжка","1.3. з них, які займають пологові ліжка","1.4. з них, які займають ліжка з підведеним киснем","1.4.1. з них, які займають ліжка реанімаційні/інтенсивної терапії ","2. Пацієнтів загалом з підозрою на COVID-19","2.1. з них, які займають дитячі ліжка","2.2. з них, які займають пологові ліжка","2.3. з них, які займають ліжка з підведеним киснем","3. Пацієнтів, хворих на COVID-19, що підключено до ШВЛ","4.  Пацієнтів, хорих на COVID-19, що підключено до ЕКМО","5. Пацієнтів з підозрою на COVID-19, що підключено до ШВЛ","6. Пацієнтів з підозрою на COVID-19, що підключено до ЕКМО","7. Кількість госпіталізованих з підтвердженим COVID-19 та з підозрою (за добу)","8. Кількість ліжок, що звільнилась за добу (виписані у випадку одужання, померлі, переведені до іншого (нековідного) відділення всередині лік"
"458040","01991406","КНП ""Обласна клінічна лікарня ім.О.Ф.Гербачевського"" Житомирської обласної ради","м.Житомир, вул.Червоного Хреста, 3","Житомирська","29.12.2020 0:00:00","767","29.12.2020 12:22:08","69","7","7","7","105","14","14","14","86","7","7","7","0","126","16","1","0","0","0","0","0","0","0","0","3","1","1","0","2","18","1","0","0","2","4","37","0","0","1","5","1","6585","98","1858","33","3368","31","99519","742","195","0","0","0","804","2","22624","1148","1882","4","0","0","6","0","144","7","20","0","0","1","1","860","128","76","330","108","47","0","0","0","0","0","16","0","0","0","16","10","5","0","0","1","2","0","0","0","0","1"
"457966","01991903","КНП «Радомишльська  лікарня» Радомишльської міської ради","12301, смт Черняхів,","Житомирська","29.12.2020 0:00:00","782","29.12.2020 11:43:15","12","3","0","0","24","6","0","0","13","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","1","0","2","0","0","0","9","0","1120","10","1114","10","906","0","5000","240","0","0","0","0","150","0","479","121","117","1","41","0","0","0","1900","100","4","2","0","1","1","110","35","6","51","35","6","0","0","0","0","0","7","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0"
"457815","01991613","КНП «Романівська лікарня» Романівської районної ради","12700, м. Баранівка,","Житомирська","29.12.2020 0:00:00","783","29.12.2020 10:45:38","12","12","8","4","36","28","18","10","11","11","8","3","0","15","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","1","0","0","1","0","1","0","0","0","18","1","8728","30","662","4","741","2","33375","81","200","0","0","0","180","0","11154","85","212","1","71","0","0","0","520","30","4","1","0","1","1","98","43","6","69","43","6","0","0","0","0","0","17","11","0","0","6","1","4","0","0","0","1","0","0","0","2","5"
"457527","01991932","КНП «Районна центральна лікарня» Ружинської районної ради","вул. Медична, 2","Житомирська","29.12.2020 0:00:00","784","29.12.2020 9:25:01","12","3","3","0","27","10","10","10","19","4","4","4","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","1","4","0","0","0","10","0","400","0","505","0","740","0","19730","0","0","0","0","0","62","0","3850","0","100","0","162","0","0","0","160","0","4","1","0","1","1","106","24","6","50","24","6","0","0","0","0","0","9","0","0","0","9","4","7","0","0","0","0","0","0","0","4","3"
"457754","01991955","КНП «Черняхівське територіальне медичне об’єднання»  Черняхівської районної ради","вул. Звягельська, 66","Житомирська","29.12.2020 0:00:00","785","29.12.2020 10:26:29","20","20","10","10","50","36","18","18","50","24","12","12","10","48","37","3","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","12","0","0","0","16","0","227","15","2769","13","559","4","2041","134","0","0","0","0","149","1","327","135","27","0","19","1","0","0","973","14","4","0","1","1","1","121","62","8","80","62","8","0","0","0","0","0","8","6","0","0","2","2","3","0","0","1","0","0","0","0","3","4"
"457941","01992529","КНП „Воловецька центральна районна лікарня Воловецької районної ради”","89100
Закарпатська область
смт.Воловець
вулиця Карпатська, 23","Закарпатська","29.12.2020 0:00:00","788","29.12.2020 11:35:32","39","6","5","1","107","10","5","5","50","8","4","4","3","15","11","3","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","2","0","0","0","4","0","0","0","42","1","98","0","2036","12","161","0","6400","100","0","0","106","0","212","0","16200","100","65","1","240","0","0","0","1290","0","4","1","4","1","1","115","46","4","55","46","4","0","0","47","46","4","11","5","0","0","6","0","1","0","0","0","0","0","0","0","3","4"
"457999","01992624","КНП „Рахівська районна лікарня” Рахівської районної ради","90600
Закарпатська область
м.Рахів
вулиця Карпатська, 1","Закарпатська","29.12.2020 0:00:00","795","29.12.2020 11:56:41","12","3","2","1","24","6","3","3","12","3","2","1","14","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","1","0","1","3","5","0","0","0","51","1","978","1","814","0","421","0","0","0","11350","200","0","0","1009","0","13100","50","451","0","73","0","0","0","61","41","3","3","1","1","1","213","64","21","115","64","15","0","0","30","2","0","11","4","0","0","7","3","22","0","0","11","0","0","0","0","3","10"
"457801","01992653","КНП „Свалявська районна лікарня” Свалявської районної ради Закарпатської області","Закарпатська область, 
м. Свалява, 
вул. Визволення, 23","Закарпатська","29.12.2020 0:00:00","796","29.12.2020 10:39:07","19","12","10","2","61","24","14","10","43","13","8","5","1","58","36","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","58","1","0","0","2392","0","420","0","19650","0","1600","0","0","0","956","0","0","0","260","0","64","0","0","0","4500","0","4","3","2","1","1","184","64","6","75","64","6","0","0","49","0","0","19","15","0","0","4","1","15","0","0","2","0","0","0","0","3","4"
"457787","43221703","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО""ХУСТСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ІМЕНІ ВІЦИНСЬКОГО ОСТАПА ПЕТРОВИЧА""ХУСТСЬКОЇ РАЙОННОЇ РАДИ ЗАКАРПАТСЬКОЇ ОБЛАСТІ","Хустський район, селище миського типу Вишково, ПЛОЩА ЦЕНТРАЛЬНА, будинок 17","Закарпатська","29.12.2020 0:00:00","797","29.12.2020 10:35:49","20","12","12","12","35","21","21","21","24","15","15","15","0","8","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","5","0","0","0","0","0","10","0","0","0","50","0","0","0","970","10","163","10","8300","100","0","0","0","0","24","0","0","0","183","2","365","0","0","0","1252","7","4","3","0","1","1","485","92","15","180","92","15","0","0","0","0","0","9","0","0","0","9","2","14","0","0","9","0","0","0","0","2","3"
"457335","01992854","КНП «Кам’янсько-Дніпровська центральна районна лікарня» Кам'янсько-Дніпровської районної ради","м.Кам’янка-Дніпровська вул.Набережна, 130 71304","Запорізька","29.12.2020 0:00:00","802","29.12.2020 8:23:55","12","8","6","2","40","17","10","7","28","17","10","7","3","57","14","9","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","1","1","5","0","0","0","37","0","566","12","3080","40","143","0","12300","40","215","0","0","0","146","0","515","5","59","1","46","4","0","0","89","3","4","1","0","1","0","80","37","6","45","37","6","0","0","0","0","0","16","0","0","0","16","3","10","0","0","10","0","0","0","0","3","3"
"457889","01993351","КНП «Богородчанська центральна районна  лікарня» Богородчанської районної ради Івано-Франківської області","77701, Івано-Франківська обл., Богородчанський район, селище міського типу Богородчани, ВУЛИЦЯ ШЕВЧЕНКА, будинок 35","Івано-Франківська","29.12.2020 0:00:00","833","29.12.2020 11:13:11","22","12","8","4","57","18","9","9","23","11","6","5","13","20","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","1","0","0","0","0","4","0","0","0","14","1","693","12","1290","12","1124","13","4918","46","106","12","129","8","69","4","1298","190","145","12","95","4","123","1","247","2","7","2","0","1","1","250","73","6","70","68","6","0","0","50","42","6","15","10","0","0","5","1","2","0","0","0","1","0","0","0","2","6"
"457995","01993581","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО РОГАТИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","77000, Івано-Франківська обл., Рогатинський район, місто Рогатин, ВУЛ.ЧОРНОВОЛА, будинок 9","Івано-Франківська","29.12.2020 0:00:00","840","29.12.2020 11:55:13","12","3","3","2","26","7","7","4","10","3","3","2","4","97","25","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","6","0","0","1","14","0","520","20","2170","0","3175","25","11820","0","735","0","95","0","40","0","0","0","146","0","388","1","0","0","0","0","5","0","0","1","1","135","49","12","80","49","12","0","0","0","0","0","7","7","0","0","0","0","5","0","0","0","0","0","0","0","1","2"
"458071","01993470","КНП ""ЛИСЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ"" ТИСМЕНИЦЬКОЇ РАЙОННОЇ РАДИ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ","Україна, 77455, Івано-Франківська обл., Тисменицький р-н, селище міського типу Лисець, вул. Радчанська, будинок 10","Івано-Франківська","29.12.2020 0:00:00","841","29.12.2020 12:54:41","14","6","3","1","26","8","2","2","20","8","2","2","8","6","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","4","0","0","0","13","1","185","5","1945","10","465","5","12100","30","0","0","0","0","220","0","21240","40","82","2","0","0","0","0","0","0","4","2","0","1","1","155","35","5","80","27","5","0","0","0","0","0","6","0","0","0","6","1","6","0","0","6","0","0","0","0","2","2"
"458041","01993279","КНП  ""МІСЬКА ДИТЯЧА КЛІНІЧНА ЛІКАРНЯ ІВАНО-ФРАНКІВСЬКОЇ МІСЬКОЇ РАДИ""","76018, Івано-Франківська обл., місто Івано-Франківськ, ВУЛИЦЯ ЧОРНОВОЛА, будинок 44","Івано-Франківська","29.12.2020 0:00:00","842","29.12.2020 12:22:47","37","6","2","2","63","10","6","4","37","7","5","2","0","61","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","4","0","0","0","4","0","395","5","0","0","10","0","6260","50","0","0","0","0","39","6","3930","100","57","1","160","10","0","0","455","11","5","0","0","0","1","100","10","4","30","9","4","30","0","40","0","0","2","2","2","0","0","0","26","26","0","0","0","0","0","0","1","5"
"457986","01993486","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ТИСМЕНИЦЬКА МІСЬКА ЛІКАРНЯ"" ТИСМЕНИЦЬКОЇ РАЙОННОЇ РАДИ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ","м. Тисмениця, вул. Костя Левицького, буд. 12","Івано-Франківська","29.12.2020 0:00:00","843","29.12.2020 11:52:11","27","0","0","0","36","36","0","0","16","21","0","0","2","20","25","9","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","1","0","6","0","0","0","16","0","356","0","2485","0","1205","0","2004","100","100","5","0","0","472","3","2700","200","130","2","0","0","0","0","85","10","3","0","0","1","1","110","65","6","110","65","6","0","0","0","0","0","29","7","0","0","22","3","0","0","0","0","0","0","0","0","1","5"
"458006","01993405","КНП «Галицька лікарня» Галицької районної ради","77100 Івано-Франківська обл., Галицький р-н, м. Галич вул. Н. Вівчаренко буд. 36","Івано-Франківська","29.12.2020 0:00:00","845","29.12.2020 11:59:57","80","16","11","2","60","9","9","7","34","10","10","4","0","22","18","1","0","0","0","0","0","0","0","0","2","0","0","0","0","6","0","0","0","1","0","6","0","0","0","18","0","1172","0","3393","0","3905","0","21900","0","30","0","0","0","381","0","7450","0","127","0","50","0","0","0","160","20","4","0","0","1","1","155","80","9","80","80","9","0","0","0","0","0","16","0","0","0","16","2","10","0","0","10","2","0","0","0","1","4"
"457926","01993150","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСНОЇ РАДИ""","Україна, 76008, Івано-Франківська обл., місто Івано-Франківськ, ВУЛИЦЯ ФЕДЬКОВИЧА, будинок 91","Івано-Франківська","29.12.2020 0:00:00","846","29.12.2020 11:30:01","30","27","27","5","150","64","60","22","30","29","29","5","100","24","7","0","0","0","0","0","0","0","0","0","3","0","0","0","0","7","0","1","0","0","0","12","0","0","1","40","1","12","0","7478","100","599","10","42369","200","0","0","50","0","45","0","10288","200","447","10","174","4","3","47","3576","43","10","0","0","1","1","745","232","16","140","120","12","0","0","0","0","0","46","25","0","0","21","5","0","0","0","0","0","0","0","0","0","9"
"457510","01993635","КНП Снятинської районної ради «Снятинська центральна районна лікарня»","78301, Івано-Франківська обл., Снятинський район, місто Снятин, ВУЛИЦЯ СТЕФАНИКА , будинок 2","Івано-Франківська","29.12.2020 0:00:00","851","29.12.2020 9:19:03","15","5","5","2","30","7","7","3","20","4","4","4","10","10","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","5","0","0","0","14","0","0","0","800","40","420","30","6300","80","0","0","300","16","200","60","4000","80","160","10","131","2","0","0","64","0","5","1","0","1","1","180","55","5","60","55","5","0","0","0","0","0","14","2","0","0","13","1","1","0","0","1","0","0","0","0","5","4"
"457909","01993368","КНП ""CОЛОТВИНСЬКА РАЙОННА ЛІКАРНЯ"" БОГОРОДЧАНСЬКОЇ РАЙОННОЇ РАДИ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ","77753, Івано-Франківська обл., Богородчанський р-н, селище міського типу Солотвин, ВУЛИЦЯ ГРУШЕВСЬКОГО, будинок 20","Івано-Франківська","29.12.2020 0:00:00","852","29.12.2020 11:22:05","12","3","2","1","24","6","3","3","12","3","2","1","30","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","4","0","0","0","7","1","136","1","58","1","936","7","883","98","341","1","0","0","140","0","2316","88","18","0","34","2","0","0","55","2","4","0","0","1","1","80","46","4","80","46","4","0","0","0","0","0","8","2","0","0","6","1","5","0","0","5","0","0","0","0","3","0"
"457763","01993658","Комунальне некомерційне підприємство «Тлумацька центральна районна лікарня» Тлумацької районної ради","78001, Івано-Франківська обл., Тлумацький район, м. Тлумач, вул. Винниченка, буд., 84","Івано-Франківська","29.12.2020 0:00:00","853","29.12.2020 10:29:19","18","12","4","8","24","24","3","21","16","12","2","10","8","9","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","0","0","1","4","0","0","0","6","0","749","0","820","0","608","0","7600","0","250","0","0","0","178","0","6000","0","43","0","0","4","0","0","0","0","4","1","1","1","1","205","49","6","80","49","6","0","0","20","0","0","30","20","0","0","10","3","5","0","0","0","0","0","0","0","2","6"
"458056","01993552","Яремчанська центральна міська лікарня","вул. Довбуша, буд. 5","Івано-Франківська","29.12.2020 0:00:00","854","29.12.2020 12:35:44","12","8","6","2","18","8","4","4","18","6","3","3","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","0","0","0","12","1","710","5","831","0","630","0","11630","370","0","0","0","0","239","0","1300","100","98","0","64","1","180","3","0","0","4","2","0","1","1","115","75","4","60","60","4","0","0","0","0","0","17","11","0","0","6","2","4","0","0","1","0","0","0","0","3","2"
"457490","01994379","Комунальне некомерційне підприємство «Баришівська центральна районна лікарня» Баришівської селищної ради Київської області","смт. Баришівка, вул. Київський шлях, 126","Київська","29.12.2020 0:00:00","855","29.12.2020 9:13:55","2","5","5","2","5","9","9","5","1","9","9","5","4","17","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","0","0","12","0","0","0","48","1","950","10","420","0","1290","10","21600","200","0","0","0","0","530","0","23200","200","80","0","100","0","0","0","450","20","0","0","0","1","1","130","130","6","130","130","6","0","0","0","0","0","49","27","0","0","22","4","12","0","0","8","0","0","0","0","2","5"
"457355","01994764","КНП Білоцерківської районної ради ""Білоцерківська центральна районна лікарня""","м. Біла Церква, вул. Тімірязєва, 6","Київська","29.12.2020 0:00:00","858","29.12.2020 8:31:04","18","3","3","3","84","13","13","13","57","10","10","10","0","27","10","2","0","0","0","0","0","0","0","0","1","1","3","0","1","3","3","0","0","0","0","6","0","0","0","29","0","330","0","260","90","139","90","11410","130","0","0","0","0","215","0","11550","150","142","10","444","0","0","0","2081","13","4","1","3","1","1","150","120","4","120","120","4","0","20","30","0","0","47","0","0","0","47","4","41","0","0","41","4","0","0","0","14","29"
"457423","01994126","КНП БРР ""Богуславська центральна района лікарня""","м.Богуслав, вул. Франка, будинок 27","Київська","29.12.2020 0:00:00","859","29.12.2020 8:56:14","12","4","2","2","32","8","4","4","24","9","5","4","15","81","29","7","0","0","0","0","0","0","0","0","1","0","0","0","0","4","0","1","0","0","0","3","0","0","0","34","0","503","91","169","83","137","272","4400","2850","300","0","0","0","42","13","3900","2200","88","0","124","0","0","0","184","1","4","1","0","1","1","140","140","11","140","140","6","2","6","0","0","0","8","0","0","0","8","1","4","0","0","4","0","0","0","0","4","1"
"457555","01994132","КНП Бориспільської районної ради Київської області та Бориспільської міської ради Київської області ""Бориспільська багатопрофільна лікарня інтенсивного лікування""","м. Бориспіль, вул. Котляревського, 1","Київська","29.12.2020 0:00:00","860","29.12.2020 9:33:44","19","4","2","2","36","9","6","3","36","8","5","3","0","188","113","24","1","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","11","0","0","0","4780","10","1406","10","15700","200","0","0","84","0","49","0","5000","0","544","1","13","22","0","0","1900","50","6","2","0","1","1","425","70","6","85","70","6","0","0","0","0","0","26","0","0","0","26","0","9","0","0","9","0","0","0","0","3","7"
"457363","01994480","КНП БРР ""Бородянська центральна районна лікарня""","смт.Бородянка, вул.Семашка, 3","Київська","29.12.2020 0:00:00","861","29.12.2020 8:33:55","18","0","0","0","36","0","0","0","18","0","0","0","0","16","13","1","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","0","0","0","0","6","0","0","0","50","0","0","0","70","0","120","0","1000","0","0","0","0","0","110","0","2100","0","0","0","256","3","0","0","0","0","6","1","0","1","1","150","114","6","140","114","6","15","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"457612","01994416","Комунальне некомерційне підприємство Кагарлицької районної ради ""Кагарлицька центральна районна лікарня""","м. Кагарлик, вул. Паркова, 10","Київська","29.12.2020 0:00:00","870","29.12.2020 9:48:40","25","25","18","7","93","49","25","24","69","42","24","18","8","9","2","1","0","0","0","0","0","0","0","0","1","0","1","0","0","9","1","0","0","0","0","6","0","0","0","33","1","8470","15","2661","15","241","10","125330","100","1210","0","530","0","2250","0","8160","300","128","2","41","1","0","0","783","0","5","1","1","1","1","150","149","6","150","149","6","0","0","0","0","0","43","0","0","0","43","5","2","0","0","2","1","0","0","0","2","10"
"457827","01994161","Комунальне некомерційне підприємство «Переяслав-Хмельницька центральна районна лікарня» Переяслав-Хмельницької районної ради, сільських рад Переяслав-Хмельницького району та Переяслав-Хмельницької міської ради","м. Переяслав-Хмельницький, вул. Б. Хмельницького, 137","Київська","29.12.2020 0:00:00","872","29.12.2020 10:50:11","54","9","9","2","123","13","4","9","101","13","5","8","0","42","28","7","0","0","0","0","0","0","0","0","8","3","0","0","3","5","0","0","0","1","0","19","0","0","0","80","1","5295","19","1510","50","1357","18","105000","300","3000","0","375","0","1076","0","25150","200","70","5","725","15","0","0","2798","14","6","2","0","1","1","220","220","12","200","200","12","0","0","0","0","0","76","16","0","0","60","9","4","0","0","3","3","0","0","0","9","13"
"457390","01994149","Комунальне некомерційне підприємство Миронівської районної ради «Миронівська центральна районна лікарня»","м. Миронівка, вул. Благовіщенська, 96","Київська","29.12.2020 0:00:00","873","29.12.2020 8:44:10","32","7","6","2","60","15","15","8","42","11","11","7","2","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","12","12","0","0","27","1","970","0","900","0","345","0","48000","0","0","0","0","0","99","0","6700","0","157","0","10","0","0","0","1000","0","4","1","0","1","1","130","104","9","130","104","9","0","0","0","0","0","32","12","0","0","20","6","10","0","0","14","2","0","0","0","3","11"
"457402","01994155","КНП ОРР ""Обухівська центральна районна лікарня""","м.Обухів, вул. Каштанова, 52","Київська","29.12.2020 0:00:00","874","29.12.2020 8:48:15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","5","0","0","0","0","0","6","0","0","0","58","0","1700","0","1900","0","1300","0","58000","0","0","0","0","0","500","0","1500","0","50","0","0","0","0","0","1000","0","0","0","0","1","1","200","133","6","200","133","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"457425","01994184","КНП РРР ""Рокитянська центральна районна лікарня""","смт. Рокитне, вул. Вокзальна, 86","Київська","29.12.2020 0:00:00","876","29.12.2020 8:56:58","20","9","7","2","42","52","32","20","36","30","20","10","3","36","11","3","0","0","0","0","0","0","0","0","2","0","0","0","0","4","0","1","0","0","1","6","0","0","0","41","0","600","96","2800","100","2330","100","3500","400","0","0","0","0","246","100","15500","500","230","50","342","0","0","0","600","0","2","1","0","1","0","140","115","4","100","100","4","0","0","0","0","0","24","12","0","0","12","3","7","0","0","3","0","0","0","0","2","7"
"457577","01994391","КНП ""ВИШГОРОДСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ"" ВИШГОРОДСЬКОЇ РАЙОННОЇ РАДИ","м. Вишгород, вул. Кургузова, будинок 1","Київська","29.12.2020 0:00:00","878","29.12.2020 9:38:34","30","0","0","0","60","0","0","0","30","0","0","0","12","56","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","4","0","0","0","45","1","0","0","33","0","1023","3","9500","1000","0","0","0","0","384","5","16000","0","138","15","178","20","0","0","670","30","5","0","0","1","1","200","100","6","200","100","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"457290","01994190","КНП СРР «Сквирська центральна районна лікарня»","м. Сквира, вул. Київська, буд.12","Київська","29.12.2020 0:00:00","886","29.12.2020 0:34:09","16","0","0","0","30","0","0","0","30","0","0","0","4","88","14","4","0","0","0","0","0","0","0","0","2","0","0","0","0","6","0","0","0","0","0","6","0","0","0","25","1","34","0","165","5","0","0","13576","10","0","0","0","0","136","0","770","0","0","0","263","2","0","0","554","0","2","1","0","1","1","130","128","6","100","100","6","0","0","30","28","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"457384","01994221","Комунальне підприємство «Комунальне некомерційне підприємство Тетіївська центральна районна лікарня»","м. Тетіїв, вул. Цвіткова, 26","Київська","29.12.2020 0:00:00","887","29.12.2020 8:40:34","12","3","3","2","26","5","5","5","26","3","3","3","5","82","29","5","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","6","0","0","0","42","1","700","0","70","0","600","0","8500","0","140","0","0","0","120","0","7500","0","25","0","700","0","0","0","1030","0","4","1","0","1","0","120","100","6","120","100","6","0","0","0","0","0","29","7","0","0","20","6","26","0","0","0","0","0","0","0","6","5"
"457459","01111227","КНП ""Знам'янська міська лікарня ім. А.В.Лисенка"" Знам'янської міської ради","вул. Михайла Грушевського, 15, м. Знам'янка, Кіровоградська область, 27400","Кіровоградська","29.12.2020 0:00:00","893","29.12.2020 9:06:53","4","2","1","1","20","3","2","1","8","2","1","1","0","134","46","18","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","11","0","0","0","4","0","40","20","60","16","100","27","12000","1700","195","0","56","2","11","0","3800","0","140","10","0","0","0","0","54","0","2","1","0","1","1","277","46","6","20","13","4","0","0","0","0","0","5","5","0","0","0","0","6","0","0","0","0","0","0","0","0","1"
"457370","01995120","Комунальне некомерційне підприємство Кропивницької районної ради ""Кропивницька центральна районна лікарня""","м.Кропивницький, вул.Олега Паршутіна, 5","Кіровоградська","29.12.2020 0:00:00","898","29.12.2020 8:37:07","36","0","0","0","79","0","0","0","33","0","0","0","0","10","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","76","0","194","0","450","0","18","0","10000","0","0","0","0","0","58","0","1900","0","85","0","41","0","0","0","1500","0","3","1","0","1","1","250","127","6","250","127","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
